maksila,Nomina
maksim,Nomina
maksimal,Adjektiva
maksimum,Nomina
maksud,Nomina
maksum,Verba
maktab,Nomina
maktub,Verba
makua,Nomina
makul,Adjektiva
makula,Nomina
makulat,Nomina
makurung,Nomina
makyong,Nomina
makzul,Verba
mal,Nomina
mala,Nomina
malabau,Nomina
malabsorpsi,Nomina
malafide,Adjektiva
malafungsi,Nomina
malagandang,Verba
malagizi,Nomina
malah,Adverbia
malai,Nomina
malaikat,Nomina
malaikatulmaut,Nomina
malaise,Nomina
malaka,Nomina
malakama,Nomina
malakat,Nomina
malakit,Nomina
malakofili,Nomina
malakologi,Nomina
malakut,Nomina
malam,Nomina
malan,Adjektiva
malang,Adjektiva
malangbang,Nomina
malap,Adjektiva
malapari,Nomina
malapetaka,Nomina
malapraktik,Nomina
malar,Adjektiva
malaria,Nomina
malas,Adjektiva
malasia,Nomina
malasuai,Adjektiva
malatindak,Nomina
maldistribusi,Nomina
male,Nomina
maleman,Nomina
maleo,Nomina
maleolus,Nomina
maligai,Nomina
malih,Verba
malik,Nomina
maliki,Nomina
malikuljabar,Nomina
malikulmuluk,Nomina
malim,Nomina
maling,Nomina
malis,Adjektiva
malisol,Nomina
malka,Nomina
malnutrisi,Nomina
maloklusi,Nomina
malt,Nomina
maltase,Nomina
maltosa,Nomina
malu,Adjektiva
malun,Verba
malung,Nomina
mam,Nomina
mama,Nomina
mamai,Adjektiva
mamak,Nomina
mamalia,Nomina
maman,Nomina
mamanah,Nomina
mamanda,Nomina
mamang,Adjektiva
mamano,Nomina
mamat,Nomina
mambang,Nomina
mambek,Verba
mambo,Nomina
mambruk,Nomina
mambu,Adjektiva
mambung,Adjektiva
mamduhah,Nomina
mami,Nomina
mamik,Adjektiva
mamlakat,Nomina
mamografi,Nomina
mampai,Nomina
mampir,Verba
mampu,Adjektiva
mampung,Adjektiva
mampus,Verba
mamut,Nomina
man,Nomina
mana,Pronomina
manah,Nomina
manai,Adjektiva
manajemen,Nomina
manajer,Nomina
manajerial,Adjektiva
manakala,Konjungsi
manakan,Pronomina
manakib,Nomina
manalagi,Lain-lain
manasik,Nomina
manasongo,Nomina
manasuka,Adjektiva
manau,Nomina
mancanegara,Nomina
mancawarna,Adjektiva
manci,Nomina
mancung,Adjektiva
mancur,Verba
manda,Nomina
mandah,Nomina
mandai,Nomina
mandala,Nomina
mandalika,Nomina
mandam,Verba
mandarin,Nomina
mandat,Nomina
mandataris,Nomina
mandau,Nomina
mandeh,Nomina
mandek,Verba
mandelevium,Nomina
mandi,Verba
mandibula,Nomina
mandil,Nomina
mandir,Verba
mandiri,Adjektiva
mandolin,Nomina
mandor,Nomina
mandraguna,Adjektiva
mandril,Nomina
mandrin,Nomina
mandu,Nomina
mandul,Adjektiva
mandung,Nomina
maneken,Nomina
manerisme,Nomina
manfaat,Nomina
mang,Nomina
mangan,Nomina
mangap,Verba
mangas,Nomina
mangau,Verba
mangayubagya,Verba
mangga,Nomina
manggah,Adjektiva
manggala,Nomina
manggar,Nomina
manggis,Nomina
manggung,Verba
mangir,Nomina
mangkak,Adjektiva
mangkanya,Lain-lain
mangkar,Adjektiva
mangkas,Adjektiva
mangkat,Verba
mangkel,Adjektiva
mangkih,Adjektiva
mangkir,Adjektiva
mangkok,Nomina
mangkubumi,Nomina
mangkuk,Nomina
mangkus,Adjektiva
mangsa,Nomina
mangsi,Nomina
mangu,Verba
mangun,Nomina
mangut,Adjektiva
mani,Nomina
mania,Nomina
maniak,Nomina
manifes,Nomina
manifestasi,Nomina
manifesto,Nomina
manik,Nomina
manikam,Nomina
manikdepresi,Nomina
manikmaya,Nomina
manikur,Nomina
manila,Nomina
manimba,Nomina
manipol,Nomina
manipulasi,Nomina
manipulatif,Adjektiva
manipulator,Nomina
manira,Pronomina
manis,Adjektiva
manise,Adjektiva
manja,Adjektiva
manjapada,Nomina
manjau,Verba
manjeri,Verba
manjing,Nomina
manjung,Nomina
manjur,Adjektiva
manol,Nomina
manometer,Nomina
manora,Nomina
manostat,Nomina
manset,Nomina
mansiang,Nomina
mansukh,Verba
manta,Nomina
mantan,Adjektiva
mantap,Adjektiva
mantel,Nomina
manten,Nomina
mantik,Nomina
mantiki,Adjektiva
mantisa,Nomina
mantra,Nomina
mantram,Nomina
mantri,Nomina
mantu,Nomina
mantuk,Nomina
manual,Adjektiva
manufaktur,Verba
manufakturing,Nomina
manuk,Nomina
manumisio,Nomina
manumpak,Nomina
manunggal,Verba
manusia,Nomina
manusiawi,Adjektiva
manuskrip,Nomina
manut,Adjektiva
manuver,Nomina
manuwa,Nomina
manyala,Nomina
manyar,Nomina
manzil,Nomina
manzilah,Nomina
maois,Nomina
map,Nomina
mapalus,Nomina
mapan,Adjektiva
mar,Lain-lain
mara,Nomina
marah,Adjektiva
maraja,Nomina
marak,Adjektiva
marakas,Nomina
marambung,Nomina
maramus,Nomina
maranta,Nomina
marapulai,Nomina
maras,Adjektiva
maraton,Nomina
marbling,Nomina
marbut,Nomina
marcapada,Nomina
mardatillah,Nomina
mardud,Verba
mare,Nomina
marem,Adjektiva
maret,Nomina
marfuk,Nomina
marga,Nomina
margalit,Nomina
margarin,Nomina
margasatwa,Nomina
margin,Nomina
marginal,Adjektiva
marginalisasi,Nomina
marginalisme,Nomina
margrit,Nomina
marhaban,Nomina
marhaen,Nomina
marhaenis,Nomina
marhaenisme,Nomina
mari,Nomina
maria,Nomina
marikh,Nomina
marikultur,Nomina
marimu,Nomina
marina,Nomina
marinade,Nomina
marine,Adjektiva
marinir,Nomina
marinyo,Nomina
marinyu,Nomina
marital,Adjektiva
maritim,Adjektiva
mariyuana,Nomina
marjik,Nomina
mark,Nomina
marka,Nomina
markado,Nomina
markah,Nomina
markas,Nomina
markasit,Nomina
marketri,Nomina
markis,Nomina
markisa,Nomina
markoni,Nomina
markonis,Nomina
markusip,Nomina
marlin,Nomina
marmelade,Nomina
marmer,Nomina
marmot,Nomina
maro,Nomina
marpaud,Adjektiva
marsaoleh,Nomina
marsekal,Nomina
marsepen,Nomina
marsose,Nomina
martabak,Nomina
martaban,Nomina
martabat,Nomina
martandang,Verba
martil,Nomina
martini,Nomina
martir,Nomina
maru,Nomina
marus,Nomina
marut,Adjektiva
marwas,Nomina
mas,Nomina
masa,Nomina
masa bodoh,Adjektiva
masai,Adjektiva
masak,Adjektiva
masakat,Nomina
masala,Nomina
masalah,Nomina
masam,Adjektiva
masap,Verba
masase,Nomina
masayu,Nomina
masbuk,Nomina
masdar,Nomina
masehi,Nomina
masektomi,Nomina
maser,Nomina
maserasi,Nomina
masif,Adjektiva
masih,Adverbia
masin,Adjektiva
masinal,Adjektiva
masinis,Nomina
masir,Adjektiva
masjid,Nomina
masjidilaksa,Nomina
masjidilharam,Nomina
maskanat,Nomina
maskapai,Nomina
maskara,Nomina
maskat,Nomina
maskawin,Nomina
masker,Nomina
maskodok,Nomina
maskon,Nomina
maskot,Nomina
maskulin,Adjektiva
maskulinitas,Nomina
maskumambang,Nomina
maslahat,Nomina
masnawi,Nomina
masohi,Nomina
masoi,Nomina
masokhis,Nomina
masokhisme,Nomina
masokisme,Nomina
mason,Nomina
masrum,Nomina
massa,Nomina
massal,Adjektiva
mastautin,Verba
mastektomi,Nomina
master,Nomina
masterplan,Nomina
mastik,Nomina
mastitis,Nomina
mastodon,Nomina
mastuli,Nomina
masturbasi,Nomina
masuk,Verba
masuliah,Nomina
masya allah,Interjeksi
masyakah,Nomina
masyarakat,Nomina
masygul,Adjektiva
masyhadat,Nomina
masyhur,Adjektiva
masyrik,Nomina
masyuk,Adjektiva
mata,Nomina
matador,Nomina
matahari,Nomina
matakao,Nomina
matalamat,Nomina
matan,Nomina
matang,Adjektiva
mate,Nomina
matematika,Nomina
matematikawan,Nomina
matematikus,Nomina
matematis,Adjektiva
materi,Nomina
material,Nomina
materialis,Nomina
materialisme,Nomina
materialistis,Adjektiva
materiil,Adjektiva
mati,Verba
matine,Nomina
matlak,Nomina
matoa,Nomina
maton,Adjektiva
matra,Nomina
matras,Nomina
matres,Nomina
matriarkal,Adjektiva
matriarkat,Nomina
matriks,Nomina
matrikulasi,Nomina
matrilineal,Adjektiva
matrilokal,Adjektiva
matris,Nomina
matronim,Nomina
matros,Nomina
matu,Nomina
matur,Nomina
maturasi,Nomina
maturitas,Nomina
mau,Adverbia
mauizah,Nomina
maujud,Adjektiva
maujudat,Nomina
maukhid,Nomina
maukif,Nomina
maukuf,Nomina
maula,Nomina
maulai,Nomina
maulana,Nomina
maulhayat,Nomina
maulid,Nomina
maulidurasul,Nomina
maulud,Nomina
maung,Nomina
maupun,Adverbia
mausoleum,Nomina
maut,Nomina
mauz,Nomina
mawadah,Nomina
mawar,Nomina
mawas,Nomina
mawas diri,Verba
maweda,Nomina
mawin,Verba
mawon,Adverbia
mawut,Verba
mayam,Nomina
mayangda,Nomina
mayapada,Nomina
mayat,Nomina
mayeng,Adjektiva
mayokratio,Nomina
mayones,Nomina
mayor,Nomina
mayoret,Nomina
mayoritas,Nomina
mayung,Nomina
mayur,Nomina
mazarin,Adjektiva
mazbah,Nomina
mazhab,Nomina
mazi,Nomina
mazkur,Verba
mazmumah,Nomina
mazmur,Nomina
mbah,Nomina
mbak,Nomina
mbakyu,Nomina
mbeling,Adjektiva
mbok,Nomina
meander,Nomina
mebel,Nomina
mecis,Nomina
medali,Nomina
medalion,Nomina
medan,Nomina
medang,Nomina
mede,Nomina
media,Nomina
medial,Adjektiva
median,Nomina
mediasi,Nomina
mediastinum,Nomina
mediator,Nomina
medik,Nomina
medikamentosa,Adjektiva
medikasi,Nomina
medikolegal,Adjektiva
medikus,Nomina
medil,Nomina
medio,Nomina
medis,Adjektiva
medisinal,Adjektiva
medit,Adjektiva
meditasi,Nomina
mediterania,Nomina
medium,Nomina
medok,Adjektiva
medu,Adjektiva
medula,Nomina
medusa,Nomina
mega,Nomina
megafon,Nomina
megah,Adjektiva
megak,Adjektiva
megakredit,Nomina
megalit,Nomina
megalitikum,Nomina
megalomania,Nomina
megalomaniak,Adjektiva
megalopolis,Nomina
megalosit,Nomina
megamerger,Nomina
megan,Nomina
megaohm,Nomina
megapolis,Nomina
megaproyek,Nomina
megar,Verba
megaspora,Nomina
megasporangium,Nomina
megasporofil,Nomina
megat,Nomina
megaton,Nomina
megatren,Nomina
megatruh,Nomina
megawatt,Nomina
meger,Adjektiva
mei,Nomina
meiosis,Nomina
meja,Nomina
meja hijau,Nomina
mejam,Adjektiva
mejan,Nomina
mejana,Adverbia
mejeng,Verba
mek,Nomina
mekanik,Nomina
mekanika,Nomina
mekanikgraha,Nomina
mekanis,Adjektiva
mekanisasi,Nomina
mekanisme,Nomina
mekap,Nomina
mekar,Verba
meko,Nomina
mekonium,Nomina
mel,Verba
melabuai,Nomina
melambang,Nomina
melanesia,Nomina
melangkup,Verba
melanin,Nomina
melanisme,Nomina
melankolia,Nomina
melankolis,Adjektiva
melankonis,Adjektiva
melanoderma,Nomina
melar,Adjektiva
melas,Adjektiva
melase,Nomina
melasma,Nomina
melati,Nomina
melawah,Nomina
melek,Verba
meleng,Adjektiva
meler,Verba
melesek,Verba
meleset,Verba
melik,Verba
melinjo,Nomina
melit,Adjektiva
melitofili,Nomina
meliwis,Nomina
melodi,Nomina
melodika,Nomina
melodius,Adjektiva
melodrama,Nomina
melodramatik,Adjektiva
melodramatis,Adjektiva
melon,Nomina
melor,Nomina
melotot,Verba
melpari,Nomina
melukut,Nomina
melulu,Adverbia
melur,Nomina
memang,Adverbia
memar,Adjektiva
membal,Verba
memble,Verba
membran,Nomina
memedi,Nomina
memek,Verba
memo,Nomina
memoar,Nomina
memorabilia,Nomina
memorandum,Nomina
memorat,Nomina
memori,Nomina
memorial,Nomina
mempan,Verba
mempelai,Nomina
mempelam,Nomina
mempelas,Nomina
mempelas hari,Nomina
mempelasari,Nomina
mempening,Nomina
memper,Adjektiva
mempitis,Nomina
mempurung,Nomina
memutah,Nomina
menaga,Nomina
menak,Nomina
menampun,Verba
menang,Verba
menantu,Nomina
menara,Nomina
menat,Nomina
mencak,Verba
menceng,Adjektiva
menceret,Verba
mencit,Nomina
menclok,Verba
mencok,Verba
mencong,Adjektiva
mencos,Adjektiva
mencret,Verba
mendak,Verba
mendap,Verba
mendapa,Nomina
mendeleka,Nomina
mendelevium,Nomina
mendeng,Adjektiva
mendiang,Nomina
mendikai,Nomina
mending,Adjektiva
mendira,Nomina
mendoan,Nomina
mendonan,Nomina
mendong,Nomina
mendreng,Verba
mendu,Nomina
mendung,Nomina
mendur,Nomina
mendura,Nomina
mendut,Nomina
menep,Verba
menepaat,Nomina
mengah,Verba
mengangah,Adjektiva
mengap,Verba
mengapmendam,Verba
mengeh,Nomina
mengerawan,Nomina
mengerna,Adjektiva
menget,Adjektiva
mengga,Adjektiva
menggala,Verba
menggusta,Nomina
mengi,Nomina
mengicip,Verba
mengirat,Verba
mengkal,Adjektiva
mengkali,Adverbia
mengkaras,Nomina
mengkelan,Verba
mengkerang,Nomina
mengkeret,Verba
mengking,Verba
mengkirai,Nomina
mengkis,Verba
mengkona,Nomina
mengkudu,Nomina
mengok,Adjektiva
mengor,Adjektiva
mengot,Adjektiva
mengsol,Adjektiva
mengsong,Adjektiva
mengung,Adjektiva
menhir,Nomina
meni,Nomina
meningitis,Nomina
menir,Nomina
meniran,Nomina
meniskus,Nomina
menit,Nomina
menjangan,Nomina
menjelai,Nomina
menong,Nomina
menopause,Nomina
menor,Adjektiva
menoragia,Nomina
menostaksis,Nomina
mens,Nomina
menserendahi,Nomina
mensiang,Nomina
menstruasi,Nomina
mensurasi,Nomina
mentah,Adjektiva
mentak,Adverbia
mental,Adjektiva
mentalitas,Nomina
mentang,Adverbia
mentari,Nomina
mentaruh,Nomina
mentas,Verba
mentaus,Nomina
mentega,Nomina
menteleng,Verba
menteng,Nomina
mentereng,Adjektiva
menteri,Nomina
mentibu,Nomina
mentifakta,Nomina
mentigi,Nomina
mentilau,Nomina
mentimun,Nomina
mentis,Verba
mentok,Verba
mentol,Nomina
mentolo,Adjektiva
mentor,Nomina
mentora,Nomina
mentul,Nomina
menu,Nomina
menuet,Nomina
menung,Verba
menur,Nomina
meong,Nomina
mepet,Adjektiva
meracang,Verba
merah,Nomina
merajak,Adjektiva
merakan,Nomina
meralgia,Nomina
merambai,Nomina
merambung,Nomina
merana,Adjektiva
merang,Nomina
meranggi,Nomina
merangsi,Nomina
merangu,Nomina
meranti,Nomina
merat,Verba
merawal,Nomina
merbah,Nomina
merbau,Nomina
merbaya,Nomina
merbuk,Nomina
merbulan,Nomina
mercon,Nomina
mercu,Nomina
mercusuar,Nomina
merdangga,Nomina
merdeka,Adjektiva
merdesa,Adjektiva
merdinah,Nomina
merdu,Adjektiva
merduk,Nomina
mere,Nomina
merek,Nomina
mereka,Pronomina
merem,Nomina
merembung,Nomina
mereng,Adjektiva
meres,Adjektiva
mergat,Nomina
merger,Nomina
mergul,Nomina
meri,Nomina
meriam,Nomina
meriang,Adjektiva
merica,Nomina
meridian,Nomina
merih,Nomina
merik,Nomina
merikan,Nomina
merikarp,Nomina
mering,Adjektiva
meristem,Nomina
merjan,Nomina
merkah,Verba
merkantilisme,Nomina
merkubang,Nomina
merkuri,Nomina
merkurium,Nomina
merkurius,Nomina
merkuro,Nomina
merkurokrom,Nomina
merlilin,Verba
merlimau,Nomina
merogoni,Nomina
merot,Adjektiva
merpati,Nomina
merpaud,Nomina
merpitis,Nomina
merpoyan,Nomina
merserisasi,Nomina
mersik,Adjektiva
merta,Lain-lain
mertamu,Verba
mertapal,Nomina
mertayam,Nomina
mertega,Nomina
mertelu,Nomina
mertua,Nomina
meru,Nomina
merubi,Adjektiva
merunggai,Nomina
merut,Nomina
merwatin,Verba
mes,Nomina
mesa,Nomina
mesan,Nomina
mesara,Nomina
mesem,Verba
mesin,Nomina
mesiu,Nomina
meskalina,Nomina
meski,Konjungsi
mesmerisme,Nomina
mesoderm,Nomina
mesodermik,Adjektiva
mesofili,Nomina
mesofit,Nomina
mesolitik,Nomina
mesolitikum,Nomina
mesometeorologi,Nomina
mesomorf,Nomina
meson,Nomina
mesopause,Nomina
mesosfer,Nomina
mesotel,Nomina
mesotoraks,Nomina
mesozoa,Nomina
mesozoikum,Nomina
mesra,Adjektiva
mesti,Adverbia
mestika,Nomina
mestizo,Nomina
mesum,Adjektiva
mesut,Adjektiva
meta,Verba
metabahasa,Nomina
metabolik,Adjektiva
metabolis,Adjektiva
metabolisme,Nomina
metabolit,Nomina
metafil,Nomina
metafisik,Nomina
metafisika,Nomina
metafora,Nomina
metaforis,Adjektiva
metah,Adverbia
metai,Nomina
metal,Nomina
metalik,Adjektiva
metalinguistik,Nomina
metalografi,Nomina
metaloid,Nomina
metalurgi,Nomina
metalurgis,Adjektiva
metamorf,Nomina
metamorfis,Adjektiva
metamorfisme,Nomina
metamorfosis,Nomina
metana,Nomina
metanefros,Nomina
metanol,Nomina
metari,Nomina
metasenter,Nomina
metastasis,Nomina
metatarsus,Nomina
metatesis,Nomina
metazoa,Nomina
mete,Nomina
meteor,Nomina
meteorit,Nomina
meteorograf,Nomina
meteorogram,Nomina
meteoroid,Nomina
meteorologi,Nomina
meteorologis,Adjektiva
meteorologiwan,Nomina
meter,Nomina
meterai,Nomina
metil,Nomina
metode,Nomina
metodik,Nomina
metodis,Adjektiva
metodologi,Nomina
metonimi,Nomina
metonimia,Nomina
metrik,Nomina
metris,Adjektiva
metro,Nomina
metrologi,Nomina
metromini,Nomina
metronimik,Adjektiva
metronom,Nomina
metronomis,Adjektiva
metropolis,Nomina
metropolisasi,Nomina
metropolitan,Nomina
metroragia,Nomina
metrum,Nomina
meunasah,Nomina
mewah,Adjektiva
mewari,Verba
mewek,Verba
mezanin,Nomina
mezbah,Nomina
mezosopran,Nomina
mi,Nomina
miak,Nomina
miana,Nomina
miang,Nomina
miap,Adjektiva
miasma,Nomina
midar,Verba
midi,Adjektiva
midik,Nomina
midodareni,Verba
mieloma,Nomina
migrain,Nomina
migran,Nomina
migrasi,Nomina
migren,Nomina
mihrab,Nomina
mihun,Nomina
miiofili,Nomina
mijil,Nomina
miju,Nomina
mik,Nomina
mika,Pronomina
mikat,Nomina
mikologi,Nomina
mikologiwan,Nomina
mikoprotein,Nomina
mikosis,Nomina
mikotoksin,Nomina
mikraj,Nomina
mikro,Adjektiva
mikroanalisis,Nomina
mikroangiopati,Nomina
mikrob,Nomina
mikrobiologi,Nomina
mikrobiologis,Adjektiva
mikrobisida,Nomina
mikrobus,Nomina
mikroekonomi,Nomina
mikroelektronika,Nomina
mikroelemen,Nomina
mikrofag,Nomina
mikrofarad,Nomina
mikrofilm,Nomina
mikrofita,Nomina
mikrofon,Nomina
mikrofotografi,Nomina
mikrogelombang,Nomina
mikrograf,Nomina
mikrografika,Nomina
mikrogram,Nomina
mikrohabitat,Nomina
mikrohistori,Nomina
mikrohm,Nomina
mikroklimat,Nomina
mikrokomputer,Nomina
mikrokosmos,Nomina
mikrolet,Nomina
mikrolinguistik,Nomina
mikrolit,Nomina
mikromanipulasi,Nomina
mikrometer,Nomina
mikrometri,Nomina
mikron,Nomina
mikroorganisme,Nomina
mikroprosesor,Nomina
mikrosefalia,Nomina
mikrosekon,Nomina
mikroskop,Nomina
mikroskopis,Adjektiva
mikrospora,Nomina
mikrotom,Nomina
mikrovilus,Nomina
mikrowatt,Nomina
mikser,Nomina
miksoedema,Nomina
mil,Nomina
milad,Nomina
milenium,Nomina
miliampere,Nomina
miliar,Numeralia
miliarder,Nomina
miliaria,Nomina
miliarwan,Nomina
milibar,Nomina
milieu,Nomina
miligram,Nomina
milik,Nomina
mililiter,Nomina
milimeter,Nomina
milimikron,Nomina
milimol,Nomina
milioner,Nomina
milir,Verba
milisi,Nomina
militan,Adjektiva
militansi,Nomina
militer,Nomina
militerisme,Nomina
militeristis,Adjektiva
miliun,Numeralia
miliuner,Nomina
milivolt,Nomina
milu,Nomina
mim,Nomina
mimbar,Nomina
mimeograf,Nomina
mimesis,Nomina
mimi,Nomina
mimik,Nomina
mimikri,Nomina
mimis,Nomina
mimisan,Verba
mimosa,Nomina
mimpi,Nomina
min,Adjektiva
minat,Nomina
minder,Adjektiva
mindi,Nomina
mindoan,Nomina
mindring,Verba
mineral,Nomina
mineralisasi,Nomina
mineralogi,Nomina
mineralogis,Adjektiva
minggat,Verba
minggir,Verba
minggu,Nomina
minhaj,Nomina
mini,Adjektiva
miniatur,Nomina
minibasket,Nomina
minibus,Nomina
minikar,Nomina
minikata,Nomina
minikomputer,Nomina
minim,Adjektiva
minimal,Adjektiva
minimarket,Nomina
minimum,Nomina
minium,Nomina
minor,Nomina
minoritas,Nomina
minta,Verba
mintak,Nomina
mintakat,Nomina
mintakulburuj,Nomina
minterat,Nomina
mintuna,Nomina
minum,Verba
minus,Adjektiva
minyak,Nomina
mioglobin,Nomina
miokardia,Nomina
mioma,Nomina
miop,Nomina
miopia,Nomina
miosis,Nomina
miotik,Adjektiva
mipis,Adjektiva
mirah,Nomina
mirakel,Nomina
mirat,Nomina
miriapod,Nomina
mirih,Verba
mirik,Verba
miring,Adjektiva
mirip,Adjektiva
miris,Adjektiva
mirmekofag,Adjektiva
mirmekofili,Nomina
mirmekologi,Nomina
misa,Nomina
misai,Nomina
misal,Nomina
misan,Nomina
misantrop,Nomina
misbah,Nomina
misdinar,Nomina
misi,Nomina
misil,Nomina
misiologi,Nomina
misionaris,Nomina
misioner,Adjektiva
miskal,Nomina
miskin,Adjektiva
miskram,Verba
misoa,Nomina
misofobia,Nomina
misogami,Nomina
misoginis,Nomina
mispersepsi,Nomina
mistar,Nomina
mister,Nomina
misteri,Nomina
misterius,Adjektiva
mistik,Nomina
mistis,Adjektiva
mistisisme,Nomina
mistri,Nomina
misuh,Verba
miswat,Nomina
mitasi,Nomina
mite,Nomina
mitisida,Nomina
mitogen,Nomina
mitologi,Nomina
mitologis,Adjektiva
mitos,Nomina
mitosis,Nomina
mitra,Nomina
mitra sejajar,Nomina
mitraliur,Nomina
mizab,Nomina
mizan,Nomina
mnemonik,Nomina
mob,Nomina
mobil,Nomina
mobilet,Nomina
mobilisasi,Nomina
mobilisator,Nomina
mobilitas,Nomina
moblong,Adjektiva
mobokrasi,Nomina
mochi,Nomina
modal,Nomina
modalitas,Nomina
modar,Verba
mode,Nomina
model,Nomina
modeling,Nomina
modem,Nomina
moderamen,Nomina
moderat,Adjektiva
moderato,Adjektiva
moderator,Nomina
modern,Adjektiva
modernisasi,Nomina
modernisme,Adjektiva
modernitas,Nomina
modernomaniak,Nomina
modifikasi,Nomina
modifikatif,Adjektiva
modin,Nomina
modis,Adjektiva
modiste,Nomina
modul,Nomina
modular,Adjektiva
modulasi,Nomina
modulator,Nomina
modus,Nomina
mofet,Nomina
moga,Adverbia
mogok,Verba
mohair,Nomina
mohon,Verba
mohor,Nomina
mojah,Nomina
mojang,Nomina
mok,Nomina
moka,Nomina
moke,Nomina
moko,Nomina
moksa,Adjektiva
mol,Nomina
mola,Nomina
molar,Nomina
mole,Nomina
molek,Adjektiva
molekul,Nomina
molekuler,Adjektiva
moler,Nomina
moles,Nomina
molibden,Nomina
molibdenum,Nomina
molor,Verba
molos,Adjektiva
molotov,Nomina
moluska,Nomina
momen,Nomina
momental,Adjektiva
momentum,Nomina
momok,Nomina
momong,Verba
monarki,Nomina
moncong,Nomina
moncor,Verba
mondial,Adjektiva
mondok,Adjektiva
mondolan,Nomina
mondong,Verba
monel,Nomina
moneter,Adjektiva
monggol,Verba
mongkok,Verba
mongmong,Nomina
mongolisme,Nomina
mongoloid,Adjektiva
monisme,Nomina
monitor,Nomina
mono,Nomina
monoatom,Nomina
monodi,Nomina
monodrama,Nomina
monofag,Adjektiva
monofobia,Nomina
monofonir,Nomina
monogam,Adjektiva
monogami,Nomina
monogini,Nomina
monografi,Nomina
monogram,Nomina
monokarpa,Adjektiva
monokel,Nomina
monokini,Nomina
monoklin,Adjektiva
monoklinal,Adjektiva
monokotil,Nomina
monokotiledon,Nomina
monokrasi,Nomina
monokrom,Nomina
monokromatis,Adjektiva
monokromator,Nomina
monoksida,Nomina
monokultur,Nomina
monolingual,Adjektiva
monolit,Nomina
monolitik,Adjektiva
monolog,Nomina
monoloyalitas,Nomina
monomania,Nomina
monomer,Nomina
monoploid,Adjektiva
monopoli,Nomina
monopolistik,Adjektiva
monopsoni,Nomina
monorel,Nomina
monosakarida,Nomina
monosem,Nomina
monosemantik,Nomina
monosilabel,Nomina
monosilabisme,Nomina
monosit,Nomina
monospermi,Nomina
monoteis,Nomina
monoteisme,Nomina
monotipe,Nomina
monoton,Adjektiva
monsinyur,Nomina
monster,Nomina
monstera,Nomina
monsun,Nomina
montase,Nomina
montir,Nomina
montit,Nomina
montok,Adjektiva
monumen,Nomina
monumental,Adjektiva
monyet,Nomina
monyong,Nomina
monyos,Adjektiva
mop,Nomina
mopela,Nomina
mopit,Nomina
morak,Adjektiva
moral,Nomina
moralis,Nomina
moralisasi,Nomina
moralisme,Nomina
moralistis,Adjektiva
moralitas,Nomina
moratorium,Nomina
morbiditas,Nomina
morbili,Nomina
mordan,Nomina
moreng,Nomina
mores,Nomina
morf,Nomina
morf zero,Nomina
morfem,Nomina
morfemik,Nomina
morfemis,Adjektiva
morfin,Nomina
morfinis,Nomina
morfofonem,Nomina
morfofonemik,Nomina
morfofonemis,Adjektiva
morfofonologi,Nomina
morfogenesis,Nomina
morfologi,Nomina
mori,Nomina
moril,Adjektiva
mormon,Nomina
moron,Nomina
morong,Nomina
mortalitas,Nomina
mortar,Nomina
mortir,Nomina
mosaik,Nomina
mosi,Nomina
moster,Nomina
mota,Nomina
motel,Nomina
motif,Nomina
motivasi,Nomina
motivator,Nomina
moto,Nomina
motor,Nomina
motorik,Adjektiva
motoris,Nomina
motorisasi,Nomina
moyang,Nomina
mozaik,Nomina
mu,Nomina
mua,Nomina
muai,Verba
muak,Adjektiva
muakadah,Nomina
mual,Adjektiva
mualaf,Nomina
mualamat,Nomina
mualif,Nomina
mualim,Nomina
muamalah,Nomina
muamalat,Nomina
muanas,Adjektiva
muara,Nomina
muarikh,Nomina
muas,Adjektiva
muasasah,Nomina
muasir,Adjektiva
muat,Verba
muazam,Nomina
muazin,Nomina
mubah,Adjektiva
mubalig,Nomina
mubaligah,Nomina
mubarak,Adjektiva
mubarat,Nomina
mubazir,Adjektiva
mubtadi,Nomina
mubut,Adjektiva
mud,Nomina
muda,Adjektiva
mudah,Adjektiva
mudarabah,Nomina
mudarat,Nomina
mudasir,Nomina
mudat,Nomina
mudigah,Nomina
mudik,Verba
mudra,Nomina
mudun,Verba
mufaham,Verba
mufakat,Adjektiva
mufarik,Verba
mufasal,Verba
mufasir,Nomina
muflis,Adjektiva
mufrad,Adjektiva
mufsidin,Nomina
mufti,Nomina
mugabat,Nomina
muhabah,Nomina
muhadarah,Nomina
muhadat,Adjektiva
muhajat,Nomina
muhajir,Nomina
muhajirin,Nomina
muhal,Adjektiva
muhalil,Nomina
muhami,Nomina
muhammad,Nomina
muharam,Nomina
muhasabah,Nomina
muhib,Nomina
muhibah,Nomina
muhit,Nomina
muhlikah,Nomina
muhrim,Nomina
muhsin,Nomina
muhtasyam,Adjektiva
muih,Lain-lain
mujadalah,Nomina
mujadid,Nomina
mujahadat,Nomina
mujahid,Nomina
mujahidin,Nomina
mujair,Nomina
mujang,Nomina
mujarab,Adjektiva
mujarad,Adjektiva
mujari,Nomina
mujbir,Nomina
mujtahid,Nomina
mujtamak,Nomina
mujur,Adjektiva
muka,Nomina
mukabalah,Nomina
mukadam,Nomina
mukadas,Nomina
mukadim,Nomina
mukadimah,Nomina
mukadis,Nomina
mukah,Nomina
mukalaf,Nomina
mukalid,Nomina
mukaram,Nomina
mukatabah,Nomina
